id|namecode|tropicos_namecode|family|family_zh|family_fot|family_fot_zh|genus|genus_zh|name|fullname|plant_type|zh_name
7501|||Athyriaceae|蹄蓋蕨科|Athyriaceae|蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium chioui|Diplazium chioui T.C.Hsu|2|{邱氏雙蓋蕨}
6683|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium conterminum|Diplazium conterminum Christ|2|{邊生雙蓋蕨}
6684|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium crassiusculum|Diplazium crassiusculum Ching|2|{厚葉雙蓋蕨,""}
6685|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium dilatatum|Diplazium dilatatum Blume|2|{廣葉鋸齒雙蓋蕨}
6686|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium doederleinii|Diplazium doederleinii (Luerss.) Makino|2|{德氏雙蓋蕨}
6687|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium donianum|Diplazium donianum (Mett.) Tardieu|2|{細柄雙蓋蕨}
7519|||Athyriaceae|蹄蓋蕨科|Athyriaceae|蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium donianum var. aphanoneuron|Diplazium donianum (Mett.) Tardieu var. aphanoneuron (Ohwi) Tagawa|2|{隱脈細柄雙蓋蕨}
6688|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium esculentum|Diplazium esculentum (Retz.) Sw.|2|{過溝菜蕨}
6689|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium esculentum var. pubescens|Diplazium esculentum var. pubescens (Link) Tardieu & C. Chr.|2|{毛軸過溝菜蕨}
6690|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium incomptum|Diplazium incomptum Tagawa|2|{翅柄雙蓋蕨}
7485|||Athyriaceae|蹄蓋蕨科|Athyriaceae|蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium kappanensis|Diplazium kappanensis Hayata|2|{角板山雙蓋蕨}
6691|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium kawakamii var. kawakamii|Diplazium kawakamii Hayata var. kawakamii|2|{川上氏雙蓋蕨}
7481|||Athyriaceae|蹄蓋蕨科|Athyriaceae|蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium ketagalaniorum|Diplazium ketagalaniorum T.C.Hsu|2|{凱達格蘭雙蓋蕨}
7467|||Athyriaceae|蹄蓋蕨科|Athyriaceae|蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium kuoi|Diplazium kuoi T.C.Hsu|2|{郭氏雙蓋蕨}
6693|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium latifrons|Diplazium latifrons Alderw.|2|{廣葉深山雙蓋蕨}
6694|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium laxifrons|Diplazium laxifrons Rosenst|2|{疏葉雙蓋蕨}
6695|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium lobatum|Diplazium lobatum (Tagawa) Tagawa|2|{裂葉雙蓋蕨}
6696|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium maonense|Diplazium maonense Ching|2|{馬鞍山雙蓋蕨}
6697|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium megaphyllum|Diplazium megaphyllum (Baker) H. Christ|2|{大葉雙蓋蕨}
6698|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium mettenianum|Diplazium mettenianum (Miq.) C. Chr.|2|{深山雙蓋蕨}
6699|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium okinawaense|Diplazium okinawaense Tagawa|2|{琉球雙蓋蕨}
6700|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium okudairae|Diplazium okudairae Makino|2|{假耳羽雙蓋蕨}
6701|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium proliferum|Diplazium proliferum (Lam.) Thouars|2|{多生菜蕨}
6702|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium pseudodoederleinii|Diplazium pseudodoederleinii Hayata|2|{擬德氏雙蓋蕨}
6703|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium pullingeri|Diplazium pullingeri (Baker) J. Sm.|2|{樸氏雙蓋蕨}
6705|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium squamigerum|Diplazium squamigerum (Mett.) Matsum.|2|{長苞雙蓋蕨}
6706|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium taiwanense|Diplazium taiwanense Tagawa|2|{臺灣雙蓋蕨}
6707|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium virescens|Diplazium virescens Kunze|2|{刺柄雙蓋蕨}
6708|||Athyriaceae|蹄蓋蕨科||蹄蓋蕨科|Diplazium|雙蓋蕨屬|Diplazium wichurae|Diplazium wichurae (Mett.) Diels|2|{鋸齒雙蓋蕨}
6709|||Blechnaceae|烏毛蕨科||烏毛蕨科|Blechnidium|烏毛蕨屬|Blechnidium melanopus|Blechnidium melanopus (Hook.) T. Moore|2|{雉尾烏毛蕨}
6710|||Blechnaceae|烏毛蕨科||烏毛蕨科|Blechnopsis|副烏毛蕨屬|Blechnopsis orientalis|Blechnopsis orientalis (L.) C.Presl|2|{烏毛蕨}
6711|||Blechnaceae|烏毛蕨科||烏毛蕨科|Brainea|蘇鐵蕨屬|Brainea insignis|Brainea insignis (Hook.) J. Sm.|2|{蘇鐵蕨}
6712|||Blechnaceae|烏毛蕨科||烏毛蕨科|Cleistoblechnum|莢囊蕨屬|Cleistoblechnum eburneum|Cleistoblechnum eburneum (Christ) Gasper & Salino|2|{天長烏毛蕨,天長羅曼蕨}
6713|||Blechnaceae|烏毛蕨科||烏毛蕨科|Diploblechnum|假桫欏屬|Diploblechnum fraseri|Diploblechnum fraseri (A. Cunn.) De Vol|2|{假桫欏}
6714|||Blechnaceae|烏毛蕨科||烏毛蕨科|Struthiopteris|羅曼蕨屬|Struthiopteris hancockii|Struthiopteris hancockii (Hance) Tagawa|2|{韓氏羅曼蕨}
6715|||Blechnaceae|烏毛蕨科||烏毛蕨科|Woodwardia|狗脊蕨屬|Woodwardia harlandii|Woodwardia harlandii Hook.|2|{哈氏狗脊蕨}
6716|||Blechnaceae|烏毛蕨科||烏毛蕨科|Woodwardia|狗脊蕨屬|Woodwardia japonica|Woodwardia japonica (L. f.) Sm.|2|{日本狗脊蕨}
6717|||Blechnaceae|烏毛蕨科||烏毛蕨科|Woodwardia|狗脊蕨屬|Woodwardia kempii|Woodwardia kempii Copel.|2|{細葉狗脊蕨}
6718|||Blechnaceae|烏毛蕨科||烏毛蕨科|Woodwardia|狗脊蕨屬|Woodwardia prolifera|Woodwardia prolifera Hook. et Arn.|2|{臺灣狗脊蕨,東方狗脊蕨}
6719|||Blechnaceae|烏毛蕨科||烏毛蕨科|Woodwardia|狗脊蕨屬|Woodwardia unigemmata|Woodwardia unigemmata (Makino) Nakai|2|{生芽狗脊蕨}
6720|||Cibotiaceae|金狗毛蕨科||蚌殼蕨科|Cibotium|金狗毛蕨屬|Cibotium barometz|Cibotium barometz (L.) J. Sm.|2|{金狗毛蕨}
6721|||Cibotiaceae|金狗毛蕨科||蚌殼蕨科|Cibotium|金狗毛蕨屬|Cibotium taiwanense|Cibotium taiwanense C.M. Kuo|2|{臺灣金狗毛蕨}
6722|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila denticulata|Alsophila denticulata Baker|2|{韓氏桫欏}
6723|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila fenicis|Alsophila fenicis (Copel.) C. Chr.|2|{蘭嶼筆筒樹}
6724|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila loheri|Alsophila loheri (Christ) R.M. Tryon|2|{南洋桫欏}
6725|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila metteniana|Alsophila metteniana Hance|2|{臺灣樹蕨}
6726|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila podophylla|Alsophila podophylla Hook.|2|{鬼桫欏}
6727|||Cyatheaceae|桫欏科||桫欏科|Alsophila|刺桫欏屬|Alsophila spinulosa|Alsophila spinulosa (Wall. ex Hook.) R.M. Tryon|2|{臺灣桫欏}
6728|||Cyatheaceae|桫欏科||桫欏科|Sphaeropteris|白桫欏屬|Sphaeropteris lepifera|Sphaeropteris lepifera (J. Sm. ex Hook.) R.M. Tryon|2|{筆筒樹}
6729|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Acystopteris|亮毛蕨屬|Acystopteris taiwaniana|Acystopteris taiwaniana (Tagawa) Á. Löve & D. Löve|2|{臺灣亮毛蕨}
6730|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Acystopteris|亮毛蕨屬|Acystopteris tenuisecta|Acystopteris tenuisecta (Bl.) Tagawa|2|{粗柄亮毛蕨,禾稈亮毛蕨}
6731|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Cystopteris|冷蕨屬|Cystopteris fragilis|Cystopteris fragilis (L.) Bernh.|2|{冷蕨}
6732|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Cystopteris|冷蕨屬|Cystopteris moupinensis|Cystopteris moupinensis Franch.|2|{寬葉冷蕨}
6733|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Gymnocarpium|羽節蕨屬|Gymnocarpium oyamense|Gymnocarpium oyamense (Baker) Ching|2|{羽節蕨}
6734|||Cystopteridaceae|冷蕨科||蹄蓋蕨科|Gymnocarpium|羽節蕨屬|Gymnocarpium remotepinnatum|Gymnocarpium remotepinnatum (Hayata) Ching|2|{細裂羽節蕨}
6735|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia chrysanthemifolia|Davallia chrysanthemifolia Hayata|2|{阿里山陰石蕨}
6736|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia cumingii|Davallia cumingii Hook.|2|{鱗葉陰石蕨}
6737|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia divaricata|Davallia divaricata Blume|2|{大葉骨碎補}
6738|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia griffithiana|Davallia griffithiana Hook.|2|{杯狀蓋陰石蕨}
6740|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia pectinata|Davallia pectinata Sm.|2|{馬來陰石蕨}
7439|||Davalliaceae|骨碎補科|Davalliaceae|骨碎補科|Davallia|骨碎補屬|Davallia perdurans|Davallia perdurans Christ|2|{小膜蓋蕨}
6741|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia repens|Davallia repens (L. f.) Kuhn|2|{陰石蕨}
6742|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia solida|Davallia solida (G. Forst.) Sw.|2|{闊葉骨碎補}
6743|||Davalliaceae|骨碎補科||骨碎補科|Davallia|骨碎補屬|Davallia trichomanoides|Davallia trichomanoides Blume|2|{海州骨碎補}
7474|||Davalliaceae|骨碎補科|Davalliaceae|骨碎補科|Davallia|骨碎補屬|Davallia vestita|Davallia vestita Blume|2|{熱帶陰石蕨}
6745|||Dennstaedtiaceae|碗蕨科||碗蕨科|Dennstaedtia|碗蕨屬|Dennstaedtia hirsuta|Dennstaedtia hirsuta (Sw.) Mett. ex Miq.|2|{細毛碗蕨}
6746|||Dennstaedtiaceae|碗蕨科||碗蕨科|Dennstaedtia|碗蕨屬|Dennstaedtia scabra|Dennstaedtia scabra (Wall. ex Hook.) Moore|2|{碗蕨}
6747|||Dennstaedtiaceae|碗蕨科||碗蕨科|Dennstaedtia|碗蕨屬|Dennstaedtia scandens|Dennstaedtia scandens (Blume) Moore|2|{刺柄碗蕨}
6748|||Dennstaedtiaceae|碗蕨科||碗蕨科|Dennstaedtia|碗蕨屬|Dennstaedtia smithii|Dennstaedtia smithii (Hook.) Moore|2|{司氏碗蕨}
6749|||Dennstaedtiaceae|碗蕨科||碗蕨科|Histiopteris|栗蕨屬|Histiopteris incisa|Histiopteris incisa (Thunb.) J. Sm.|2|{栗蕨}
6750|||Dennstaedtiaceae|碗蕨科||碗蕨科|Hypolepis|姬蕨屬|Hypolepis alpina|Hypolepis alpina (Blume) Hook.|2|{臺灣姬蕨}
6751|||Dennstaedtiaceae|碗蕨科||碗蕨科|Hypolepis|姬蕨屬|Hypolepis pallida|Hypolepis pallida (Blume) Hook.|2|{灰姬蕨}
6753|||Dennstaedtiaceae|碗蕨科||碗蕨科|Hypolepis|姬蕨屬|Hypolepis punctata|Hypolepis punctata (Thunb.) Mett.|2|{姬蕨}
6754|||Dennstaedtiaceae|碗蕨科||碗蕨科|Hypolepis|姬蕨屬|Hypolepis tenuifolia|Hypolepis tenuifolia (Forst.) Bernh.|2|{細葉姬蕨}
6755|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia calvescens|Microlepia calvescens (Wall. ex Hook.) Presl|2|{光葉鱗蓋蕨}
6757|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia hookeriana|Microlepia hookeriana (Wall. ex Hook.) Presl|2|{虎克氏鱗蓋蕨}
6758|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia intramarginalis|Microlepia intramarginalis (Tagawa) Seriz.|2|{羽葉鱗蓋蕨}
6759|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia krameri|Microlepia krameri C. M. Kuo|2|{克氏鱗蓋蕨}
6760|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia marginata|Microlepia marginata (Panzer) C. Chr.|2|{邊緣鱗蓋蕨}
7483|||Dennstaedtiaceae|碗蕨科|Dennstaedtiaceae|碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia nepalensis|Microlepia nepalensis (Spreng.) Fraser-Jenk., Kandel & Pariyar|2|{華南鱗蓋蕨}
6761|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia obtusiloba|Microlepia obtusiloba Hayata|2|{團羽鱗蓋蕨}
6762|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia platyphylla|Microlepia platyphylla (D. Don) J. Sm.|2|{闊葉鱗蓋蕨}
6763|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia rhomboidea|Microlepia rhomboidea (Wall. ex Kunze) Prantl|2|{斜方鱗蓋蕨}
6764|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia sinostrigosa|Microlepia sinostrigosa Ching|2|{中華鱗蓋蕨}
6765|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia speluncae|Microlepia speluncae (L.) Moore|2|{熱帶鱗蓋蕨}
6766|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia strigosa|Microlepia strigosa (Thunb.) Presl|2|{粗毛鱗蓋蕨}
6767|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia substrigosa|Microlepia substrigosa Tagawa|2|{亞粗毛鱗蓋蕨}
6768|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia tenera|Microlepia tenera Christ|2|{嫩鱗蓋蕨}
7509|||Dennstaedtiaceae|碗蕨科|Dennstaedtiaceae|碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia trapeziformis|Microlepia trapeziformis (Roxb.) Kuhn|2|{針毛鱗蓋蕨}
6769|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia trichocarpa|Microlepia trichocarpa Hayata|2|{毛果鱗蓋蕨}
6770|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia trichosora|Microlepia trichosora Ching|2|{毛囊鱗蓋蕨}
6771|||Dennstaedtiaceae|碗蕨科||碗蕨科|Microlepia|鱗蓋蕨屬|Microlepia ×bipinnata|Microlepia ×bipinnata (Makino) Shimura|2|{臺北鱗蓋蕨}
6772|||Dennstaedtiaceae|碗蕨科||碗蕨科|Monachosorum|稀子蕨屬|Monachosorum henryi|Monachosorum henryi Christ|2|{稀子蕨}
6773|||Dennstaedtiaceae|碗蕨科||碗蕨科|Monachosorum|稀子蕨屬|Monachosorum maximowiczii|Monachosorum maximowiczii (Bak.) Hayata|2|{岩穴蕨}
6774|||Dennstaedtiaceae|碗蕨科||碗蕨科|Paesia|曲軸蕨屬|Paesia radula|Paesia radula (Baker) C. Chr.|2|{曲軸蕨}
6775|||Dennstaedtiaceae|碗蕨科||碗蕨科|Pteridium|蕨屬|Pteridium latiusculum|Pteridium latiusculum (Desv.) Hieron. ex Fries|2|{蕨}
6776|||Dennstaedtiaceae|碗蕨科||碗蕨科|Pteridium|蕨屬|Pteridium revolutum|Pteridium revolutum (Bl.) Nakai|2|{巒大蕨}
6777|||Diplaziopsidaceae|腸蕨科|||Diplaziopsis|腸蕨屬|Diplaziopsis javanica|Diplaziopsis javanica (Blume) C. Chr.|2|{腸蕨}
6778|||Dipteridaceae|雙扇蕨科||雙扇蕨科|Cheiropleuria|燕尾蕨屬|Cheiropleuria integrifolia|Cheiropleuria integrifolia (D.C. Eaton ex Hook.) M. Kato, Y. Yataba, Sahashi & N. Murak.|2|{燕尾蕨}
6779|||Dipteridaceae|雙扇蕨科||雙扇蕨科|Dipteris|雙扇蕨屬|Dipteris conjugata|Dipteris conjugata Reinw.|2|{雙扇蕨}
6781|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes amabilis|Arachniodes amabilis (Blume) Tindale|2|{屋久複葉耳蕨}
6780|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes amabilis|Arachniodes amabilis (Blume) Tindale|2|{斜方複葉耳蕨}
6782|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes aristata|Arachniodes aristata (G. Forst.) Tindale|2|{細葉複葉耳蕨}
6784|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes chinensis|Arachniodes chinensis (Rosenst.) Ching|2|{中華複葉耳蕨}
6785|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes festina|Arachniodes festina (Hance) Ching|2|{臺灣兩面複葉耳蕨}
6786|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes globisora|Arachniodes globisora (Hayata) Ching|2|{臺灣複葉耳蕨}
6787|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes nigrospinosa|Arachniodes nigrospinosa (Ching) Ching|2|{黑鱗複葉耳蕨}
6788|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes pseudoaristata|Arachniodes pseudoaristata (Tagawa) Ohwi|2|{小葉複葉耳蕨}
6789|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Arachniodes|複葉耳蕨屬|Arachniodes quadripinnata|Arachniodes quadripinnata (Hayata) Seriz.|2|{毛苞擬複葉耳蕨}
6790|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis angustipinna|Bolbitis angustipinna (Hayata) H. Itô|2|{細葉實蕨}
6791|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis appendiculata|Bolbitis appendiculata (Willd.) K. Iwats.|2|{刺蕨}
6792|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis heteroclita|Bolbitis heteroclita (C. Presl) Ching|2|{尾葉實蕨}
6794|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis rhizophylla|Bolbitis rhizophylla (Kaulf.) Hennipman|2|{大刺蕨}
6795|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis scalpturata|Bolbitis scalpturata (Fée) Ching|2|{紅柄實蕨}
6796|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis subcordata|Bolbitis subcordata (Copel.) Ching|2|{海南實蕨}
6798|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis ×laxireticulata K.|Bolbitis ×laxireticulata K. Iwats.|2|{網脈刺蕨}
6799|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Bolbitis|實蕨屬|Bolbitis ×nanjenensis|Bolbitis ×nanjenensis C.M. Kuo|2|{南仁實蕨,南仁刺蕨}
6800|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Ctenitis|肋毛蕨屬|Ctenitis eatonii|Ctenitis eatonii (Baker) Ching|2|{愛德氏肋毛蕨}
6801|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Ctenitis|肋毛蕨屬|Ctenitis subglandulosa|Ctenitis subglandulosa (Hance) Ching|2|{肋毛蕨}
6802|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium anomophyllum|Cyrtomium anomophyllum (Zenker) Fraser-Jenk.|2|{奇葉貫眾蕨}
6803|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium caryotideum|Cyrtomium caryotideum (Wall. ex Hook. & Grev.) C. Presl|2|{細齒貫眾蕨}
6804|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium devexiscapulae|Cyrtomium devexiscapulae (Koidz.) Koidz. & Ching|2|{披針貫眾蕨}
6805|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium falcatum|Cyrtomium falcatum (L. f.) C. Presl|2|{全緣貫眾蕨}
7490|||Dryopteridaceae|鱗毛蕨科|Dryopteridaceae|鱗毛蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium falcatum subsp. australe|Cyrtomium falcatum (L.f.) C.Presl subsp. australe S.Matsumoto ex S.Matsumoto & Ebihara|2|{濱海全緣貫眾蕨}
6806|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium fortunei|Cyrtomium fortunei J. Sm.|2|{貫眾蕨}
6807|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium integripinnum|Cyrtomium integripinnum (Hayata) Copel.|2|{狹葉貫眾蕨}
6808|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium macrophyllum|Cyrtomium macrophyllum (Makino) Tagawa|2|{大葉貫眾蕨}
6809|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium macrophyllum var. simadae|Cyrtomium macrophyllum (Makino) Tagawa var. simadae Tagawa|2|{尖葉貫眾蕨}
7477|||Dryopteridaceae|鱗毛蕨科|Dryopteridaceae|鱗毛蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium nervosum|Cyrtomium nervosum Ching & K.H.Shing|2|{顯脈貫眾蕨}
6810|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Cyrtomium|貫眾蕨屬|Cyrtomium taiwanianum|Cyrtomium taiwanianum Tagawa|2|{臺灣貫眾蕨}
6811|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris alpestris|Dryopteris alpestris Tagawa|2|{腺鱗毛蕨}
6812|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris apiciflora|Dryopteris apiciflora (Wall. ex Mett.) Kuntze|2|{頂囊肋毛蕨}
6813|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris atrata|Dryopteris atrata (Wall. ex Kunze) Ching|2|{暗鱗鱗毛蕨}
7441|||Dryopteridaceae|鱗毛蕨科|Dryopteridaceae|鱗毛蕨科|Dryopteris|鱗毛蕨屬|Dryopteris barbigera|Dryopteris barbigera (T.Moore ex Hook.) Kuntze|2|{密毛鱗毛蕨}
6814|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris cacaina|Dryopteris cacaina Tagawa|2|{蓬萊鱗毛蕨}
6815|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris championii|Dryopteris championii (Benth.) C. Chr. ex Ching|2|{闊鱗鱗毛蕨,""}
6816|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris costalisora|Dryopteris costalisora Tagawa|2|{能高鱗毛蕨}
6817|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris cycadina|Dryopteris cycadina (Franch. & Sav.) C. Chr.|2|{桫欏鱗毛蕨}
6818|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris decipiens|Dryopteris decipiens (Hook.) Kuntze|2|{迷人鱗毛蕨}
6819|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris dickinsii|Dryopteris dickinsii (Franch. & Sav.) C. Chr.|2|{遠軸鱗毛蕨}
6820|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris diffracta|Dryopteris diffracta (Baker) C. Chr.|2|{彎柄假複葉耳蕨}
6822|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris enneaphylla|Dryopteris enneaphylla (Baker) C. Chr.|2|{頂羽鱗毛蕨}
6823|||Dryopteridaceae|鱗毛蕨科||三叉蕨科|Dryopteris|鱗毛蕨屬|Dryopteris enneaphylla var. pseudosieboldii|Dryopteris enneaphylla (Baker) C. Chr. var. pseudosieboldii (Hayata) Tagawa & K. Iwats.|2|{大頂羽鱗毛蕨}
